id|cantón
41058|PORTOVIEJO
41059|MANTA
41060|GUAYAQUIL
41061|QUEVEDO
41062|QUEVEDO
41063|PUERTO LÓPEZ
41064|MANTA
41065|MANTA
41066|SANTA ELENA
41067|GUAYAQUIL
41068|GUAYAQUIL
41069|ARENILLAS
41070|MACHALA
41071|PLAYAS
41072|GUAYAQUIL
41073|GUAYAQUIL
41074|GUAYAQUIL
41075|GUAYAQUIL
41076|GUAYAQUIL
41077|GUAYAQUIL
41078|GUAYAQUIL
41079|PASAJE
41080|GUAYAQUIL
41081|MONTECRISTI
41082|GUAYAQUIL
41083|GUAYAQUIL
41084|GUAYAQUIL
41085|PORTOVIEJO
41086|QUEVEDO
41087|PORTOVIEJO
41088|MONTALVO
41089|GUAYAQUIL
41090|HUAQUILLAS
41091|GUAYAQUIL
41092|SALINAS
41093|GUAYAQUIL
41094|SANTA ELENA
41095|BALAO
41096|GUAYAQUIL
41097|PORTOVIEJO
41098|PORTOVIEJO
41099|GUAYAQUIL
41100|MONTECRISTI
41101|PORTOVIEJO
41102|PORTOVIEJO
41103|JIPIJAPA
41104|GUAYAQUIL
41105|GUAYAQUIL
41106|ARENILLAS
41107|PEDERNALES
41108|GUAYAQUIL
41109|MACHALA
41110|GUAYAQUIL
41111|SALINAS
41112|GUAYAQUIL
41113|GUAYAQUIL
41114|QUEVEDO
41115|SAN VICENTE
41116|SALINAS
41117|JIPIJAPA
41118|SANTA ELENA
41119|MANTA
41120|SAN VICENTE
41121|GUAYAQUIL
41122|GUAYAQUIL
41123|PORTOVIEJO
41124|GUAYAQUIL
41125|GUAYAQUIL
41126|PUERTO LÓPEZ
41127|SALINAS
41128|SAN VICENTE
41129|GUAYAQUIL
41130|SAMBORONDÓN
41131|GUAYAQUIL
41132|MANTA
41133|GUAYAQUIL
41134|GUAYAQUIL
41135|SANTA ROSA
41136|MANTA
41137|MANTA
41138|GUAYAQUIL
41139|GUAYAQUIL
41140|GUAYAQUIL
41141|GUAYAQUIL
41142|GUAYAQUIL
41143|MANTA
41144|QUEVEDO
41145|DAULE
41146|GUAYAQUIL
41147|QUEVEDO
41148|GUAYAQUIL
41149|GUAYAQUIL
41150|GUAYAQUIL
41151|GUAYAQUIL
41152|GUAYAQUIL
41153|GUAYAQUIL
41154|GUAYAQUIL
41155|GUAYAQUIL
41156|MILAGRO
41157|PIÑAS
41158|GUAYAQUIL
41159|GUAYAQUIL
41160|GUAYAQUIL
41161|GUAYAQUIL
41162|GUAYAQUIL
41163|GUAYAQUIL
41164|GUAYAQUIL
41165|GUAYAQUIL
41166|NARANJAL
41167|SANTA ELENA
41168|GUAYAQUIL
41169|GUAYAQUIL
41170|GUAYAQUIL
41171|LAS LAJAS
41172|MANTA
41173|GUAYAQUIL
41174|GUAYAQUIL
41175|MANTA
41176|GUAYAQUIL
41177|VINCES
41178|NARANJITO
41179|GUAYAQUIL
41180|EL TRIUNFO
41181|PORTOVIEJO
41182|MANTA
41183|MILAGRO
41184|MANTA
41185|GUAYAQUIL
41186|SANTA ELENA 
41187|SAMBORONDÓN
41188|SANTA ELENA
41189|URBINA (EL SALITRE (LAS RAMAS), CAB CANTONAL)
41190|GUAYAQUIL
41191|SALINAS
41192|GUAYAQUIL
41193|GUAYAQUIL
41194|GUAYAQUIL
41195|QUEVEDO
41196|MANTA
41197|MILAGRO
41198|MANTA
41199|MILAGRO
41200|NARANJAL
41201|HUAQUILLAS
41202|MANTA
41203|SANTA ROSA
41204|BABAHOYO
41205|SALINAS
41206|SALINAS
41207|NARANJAL
41208|QUEVEDO
41209|GUAYAQUIL
41210|DAULE
41211|SANTA ELENA 
41212|CORONEL MARCELINO MARIDUEÑA
41213|QUEVEDO
41214|QUEVEDO
41215|SALINAS
41216|GUAYAQUIL
41217|SALINAS
41218|GUAYAQUIL
41219|GUAYAQUIL
41220|SANTA ELENA
41221|GUAYAQUIL
41222|GUAYAQUIL
41223|GUAYAQUIL
41224|GUAYAQUIL
41225|MACHALA
41226|SAN VICENTE
41227|ARENILLAS
41228|GUAYAQUIL
41229|SAMBORONDÓN
41230|SAMBORONDÓN
41231|MACHALA
41232|GUAYAQUIL
41233|DURÁN
41234|GUAYAQUIL
41235|MACHALA
41236|PORTOVIEJO
41237|SAMBORONDÓN
41238|DAULE
41239|GUAYAQUIL
41240|GUAYAQUIL
41241|GUAYAQUIL
41242|GUAYAQUIL
41243|GUAYAQUIL
41244|GUAYAQUIL
41245|GUAYAQUIL
41246|GUAYAQUIL
41247|DURÁN
41248|SAMBORONDÓN
41249|DAULE
41250|GUAYAQUIL
41251|GUAYAQUIL
41252|PORTOVIEJO
41253|GUAYAQUIL
41254|GUAYAQUIL
41255|GUAYAQUIL
41256|LA LIBERTAD
41257|GUAYAQUIL
41258|GUAYAQUIL
41259|GUAYAQUIL
41260|GUAYAQUIL
41261|GUAYAQUIL
41262|GUAYAQUIL
41263|GUAYAQUIL
41264|MILAGRO
41265|GUAYAQUIL
41266|GUAYAQUIL
41267|GUAYAQUIL
41268|GUAYAQUIL
41269|GUAYAQUIL
41270|DAULE
41271|PLAYAS
41272|GUAYAQUIL
41273|GUAYAQUIL
41274|GUAYAQUIL
41275|GUAYAQUIL
41276|MACHALA
41277|GUAYAQUIL
41278|QUEVEDO
41279|DURÁN
41280|GUAYAQUIL
41281|GUAYAQUIL
41282|SUCRE
41283|BABAHOYO
41284|DURÁN
41285|BABAHOYO
41286|MANTA
41287|MANTA
41288|GUAYAQUIL
41289|GUAYAQUIL
41290|GUAYAQUIL
41291|MANTA
41292|MACHALA
41293|MACHALA
41294|VENTANAS
41295|VENTANAS
41296|QUEVEDO
41297|QUEVEDO
41298|GUAYAQUIL
41299|GUAYAQUIL
41300|GUAYAQUIL
41301|MANTA
41302|VINCES
41303|BABAHOYO
41304|BABAHOYO
41305|MANTA
41306|GUAYAQUIL
41307|GUAYAQUIL
41308|GUAYAQUIL
41309|GUAYAQUIL
41310|GUAYAQUIL
41311|GUAYAQUIL
41312|GUAYAQUIL
41313|GUAYAQUIL
41314|GUAYAQUIL
41315|PORTOVIEJO
41316|SUCRE
41317|PORTOVIEJO
41318|GUAYAQUIL
41319|SAMBORONDÓN
41320|GUAYAQUIL
41321|GUAYAQUIL
41322|GUAYAQUIL
41323|GUAYAQUIL
41324|GUAYAQUIL
41325|MANTA
41326|MANTA
41327|MACHALA
41328|MACHALA
41329|SALINAS
41330|GUAYAQUIL
41331|GUAYAQUIL
41332|MANTA
41333|GUAYAQUIL
41334|GUAYAQUIL
41335|MANTA
41336|JARAMIJÓ
41337|GUAYAQUIL
41338|MACHALA
41339|MANTA
41340|MANTA
41341|PLAYAS
41342|GUAYAQUIL
41343|SANTA ELENA 
41344|MANTA
41345|MANTA
41346|HUAQUILLAS
41347|MACHALA
41348|MACHALA
41349|SAMBORONDÓN
41350|SANTA ELENA
41351|GUAYAQUIL
41352|HUAQUILLAS
41353|GUAYAQUIL
41354|PEDERNALES
41355|GUAYAQUIL
41356|SALINAS
41357|GUAYAQUIL
41358|GUAYAQUIL
41359|MACHALA
41360|SANTA ELENA
41361|PEDERNALES
41362|SANTA ELENA 
41363|SANTA ELENA
41364|MACHALA
41365|SANTA ELENA
41366|GUAYAQUIL
41367|GUAYAQUIL
41368|SANTA ELENA
41369|GUAYAQUIL
41370|MANTA
41371|GUAYAQUIL
41372|GUAYAQUIL
41373|GUAYAQUIL
41374|ARENILLAS
41375|LAS LAJAS
41376|GUAYAQUIL
41377|PLAYAS
41378|SANTA ELENA
41379|GUAYAQUIL
41380|LA LIBERTAD
41381|SANTA ELENA
41382|GUAYAQUIL
41383|SALINAS
41384|SAMBORONDÓN
41385|GUAYAQUIL
41386|PORTOVIEJO
41387|GUAYAQUIL
41388|SANTA ELENA
41389|LA LIBERTAD
41390|GUAYAQUIL
41391|CHONE
41392|MANTA
41393|PEDERNALES
41394|PUERTO LÓPEZ
41395|GUAYAQUIL
41396|PIÑAS
41397|GUAYAQUIL
41398|GUAYAQUIL
41399|PLAYAS
41400|BABAHOYO
41401|PORTOVIEJO
41402|PORTOVIEJO
41403|MACHALA
41404|GUAYAQUIL
41405|GUAYAQUIL
41406|ARENILLAS
41407|ARENILLAS
41408|SALINAS
41409|SANTA ELENA
41410|SALINAS
41411|LA LIBERTAD
41412|GUAYAQUIL
41413|SANTA ELENA
41414|MACHALA
41415|LA LIBERTAD
41416|SANTA ELENA 
41417|GUAYAQUIL
41418|GUAYAQUIL
41419|SANTA ELENA 
41420|PORTOVIEJO
41421|GUAYAQUIL
41422|SAMBORONDÓN
41423|SALINAS
41424|GUAYAQUIL
41425|GUAYAQUIL
41426|GUAYAQUIL
41427|QUINSALOMA
41428|SANTA ELENA
41429|GUAYAQUIL
41430|BABAHOYO
41431|GUAYAQUIL
41432|DAULE
41433|GUAYAQUIL
41434|PORTOVIEJO
41435|GUAYAQUIL
41436|SAMBORONDÓN
41437|DAULE
41438|SAMBORONDÓN
41439|GUAYAQUIL
41440|GUAYAQUIL
41441|MANTA
41442|QUEVEDO
41443|GUAYAQUIL
41444|GUAYAQUIL
41445|SALINAS
41446|MACHALA
41447|PEDERNALES
41448|SAMBORONDÓN
41449|SUCRE
41450|SAMBORONDÓN
41451|PEDERNALES
41452|GUAYAQUIL
41453|PORTOVIEJO
41454|GUAYAQUIL
41455|PORTOVIEJO
41456|GUAYAQUIL
41457|SAN VICENTE
41458|SALINAS
41459|JAMA
41460|SANTA ELENA 
41461|GUAYAQUIL
41462|SALINAS
41463|SALINAS
41464|SANTA ELENA
41465|BABAHOYO
41466|DURÁN
41467|PLAYAS
41468|SANTA ELENA
41469|JARAMIJÓ
41470|GUAYAQUIL
41471|SANTA ROSA
41472|GUAYAQUIL
41473|GUAYAQUIL
41474|GUAYAQUIL
41475|SANTA ELENA
41476|MACHALA
41477|SANTA ROSA
41478|MACHALA
41479|GUAYAQUIL
41480|GUAYAQUIL
41481|GUAYAQUIL
41482|SAMBORONDÓN
41483|GUAYAQUIL
41484|SANTA ELENA 
41485|GUAYAQUIL
41486|DURÁN
41487|GUAYAQUIL
41488|SAMBORONDÓN
41489|MANTA
41490|GUAYAQUIL
41491|GUAYAQUIL
41492|DAULE
41493|GUAYAQUIL
41494|GUAYAQUIL
41495|SAMBORONDÓN
41496|SAMBORONDÓN
41497|DAULE
41498|GUAYAQUIL
41499|PIÑAS
41500|GUAYAQUIL
41501|ZARUMA
41502|PIÑAS
41503|GUAYAQUIL
41504|GUAYAQUIL
41505|MACHALA
41506|GUAYAQUIL
41507|GUAYAQUIL
41508|GUAYAQUIL
41509|GUAYAQUIL
41510|GUAYAQUIL
41511|GUAYAQUIL
41512|GUAYAQUIL
41513|GUAYAQUIL
41514|GUAYAQUIL
41515|GUAYAQUIL
41516|PORTOVIEJO
41517|VINCES
41518|HUAQUILLAS
41519|GUAYAQUIL
41520|SANTA ANA
41521|SAMBORONDÓN
41522|GUAYAQUIL
41523|GUAYAQUIL
41524|MANTA
41525|GUAYAQUIL
41526|JIPIJAPA
41527|MACHALA
41528|MACHALA
41529|GUAYAQUIL
41530|GUAYAQUIL
41531|PUERTO LÓPEZ
41532|SANTA ELENA
41533|ZARUMA
41534|SAMBORONDÓN
41535|GUAYAQUIL
41536|PLAYAS
41537|LA LIBERTAD
41538|GUAYAQUIL
41539|QUEVEDO
41540|QUEVEDO
41541|LA LIBERTAD
41542|SALINAS
41543|DURÁN
41544|LA LIBERTAD
41545|PORTOVELO
41546|SANTA ROSA
41547|LAS LAJAS
41548|PLAYAS
41549|GUAYAQUIL
41550|GUAYAQUIL
41551|PIÑAS
41552|GUAYAQUIL
41553|SANTA ROSA
41554|GUAYAQUIL
41555|NARANJITO
41556|GUAYAQUIL
41557|MACHALA
41558|PEDERNALES
41559|MACHALA
41560|PORTOVIEJO
41561|SUCRE
41562|SUCRE
41563|MANTA
41564|GUAYAQUIL
41565|SAMBORONDÓN
41566|SAMBORONDÓN
41567|PORTOVIEJO
41568|SAMBORONDÓN
41569|DAULE
41570|GUAYAQUIL
41571|GUAYAQUIL
41572|GUAYAQUIL
41573|SAMBORONDÓN
41574|GUAYAQUIL
41575|MANTA
41576|MANTA
41577|GUAYAQUIL
41578|GUAYAQUIL
41579|GUAYAQUIL
41580|MANTA
41581|MACHALA
41582|PORTOVIEJO
41583|MANTA
41584|MACHALA
41585|GUAYAQUIL
41586|SANTA ELENA
41587|GUAYAQUIL
41588|LA LIBERTAD
41589|PORTOVIEJO
41590|MANTA
41591|TOSAGUA
41592|MANTA
41593|SAMBORONDÓN
41594|GUAYAQUIL
41595|PASAJE
41596|GUAYAQUIL
41597|GUAYAQUIL
41598|GUAYAQUIL
41599|GUAYAQUIL
41600|GUAYAQUIL
41601|LA LIBERTAD
41602|GUAYAQUIL
41603|GUAYAQUIL
41604|DURÁN
41605|DAULE
41606|GUAYAQUIL
41607|GUAYAQUIL
41608|HUAQUILLAS
41609|GUAYAQUIL
41610|SAMBORONDÓN
41611|GUAYAQUIL
41612|GUAYAQUIL
41613|MILAGRO
41614|GUAYAQUIL
41615|GUAYAQUIL
41616|PORTOVIEJO
41617|PORTOVIEJO
41618|GUAYAQUIL
41619|GUAYAQUIL
41620|MANTA
41621|GUAYAQUIL
41622|MANTA
41623|GUAYAQUIL
41624|PIÑAS
41625|SAMBORONDÓN
41626|GUAYAQUIL
41627|PORTOVIEJO
41628|GUAYAQUIL
41629|GUAYAQUIL
41630|MANTA
41631|SAMBORONDÓN
41632|GUAYAQUIL
41633|SALINAS
41634|PORTOVIEJO
41635|SALINAS
41636|QUEVEDO
41637|QUEVEDO
41638|GUAYAQUIL
41639|SAMBORONDÓN
41640|GUAYAQUIL
41641|PLAYAS
41642|SAN VICENTE
41643|SALINAS
41644|PORTOVIEJO
41645|GUAYAQUIL
41646|ARENILLAS
41647|GUAYAQUIL
41648|DAULE
41649|DURÁN
41650|GUAYAQUIL
41651|GUAYAQUIL
41652|GUAYAQUIL
41653|GUAYAQUIL
41654|SALINAS
41655|DAULE
41656|MANTA
41657|SAMBORONDÓN
41658|PORTOVIEJO
41659|PORTOVIEJO
41660|GUAYAQUIL
41661|GUAYAQUIL
41662|GUAYAQUIL
41663|GUAYAQUIL
41664|GUAYAQUIL
41665|MACHALA
41666|SANTA ELENA
41667|GUAYAQUIL
41668|SANTA ELENA
41669|PUERTO LÓPEZ
41670|GUAYAQUIL
41671|GUAYAQUIL
41672|GUAYAQUIL
41673|MACHALA
41674|SALINAS
41675|SALINAS
41676|PUERTO LÓPEZ
41677|SANTA ELENA
41678|GUAYAQUIL
41679|PIÑAS
41680|SANTA ROSA
41681|LA LIBERTAD
41682|EL EMPALME
41683|PORTOVIEJO
41684|GUAYAQUIL
41685|SANTA ELENA
41686|SANTA ELENA
41687|MANTA
41688|MACHALA
41689|URBINA (EL SALITRE (LAS RAMAS), CAB CANTONAL)
41690|GUAYAQUIL
41691|MACHALA
41692|MACHALA
41693|GUAYAQUIL
41694|SAMBORONDÓN
41695|SAMBORONDÓN
41696|DAULE
41697|GUAYAQUIL
41698|SAMBORONDÓN
41699|LA LIBERTAD
41700|GUAYAQUIL
41701|GUAYAQUIL
41702|SALINAS
41703|QUEVEDO
41704|PUEBLOVIEJO
41705|GUAYAQUIL
41706|GUAYAQUIL
41707|MANTA
41708|EL GUABO
41709|EL GUABO
41710|PLAYAS
41711|GUAYAQUIL
41712|PORTOVIEJO
41713|GUAYAQUIL
41714|GUAYAQUIL
41715|GUAYAQUIL
41716|GUAYAQUIL
41717|GUAYAQUIL
41718|SALINAS
41719|MANTA
41720|GUAYAQUIL
41721|JIPIJAPA
41722|PUERTO LÓPEZ
41723|SANTA ELENA
41724|GUAYAQUIL
41725|GUAYAQUIL
41726|PORTOVIEJO
41727|PEDERNALES
41728|PORTOVIEJO
41729|MACHALA
41730|SAMBORONDÓN
41731|SALINAS
41732|MANTA
41733|MACHALA
41734|GUAYAQUIL
41735|GUAYAQUIL
41736|EL CARMEN
41737|MACHALA
41738|MACHALA
41739|MACHALA
41740|PUERTO LÓPEZ
41741|PUERTO LÓPEZ
41742|BABAHOYO
41743|MANTA
41744|QUEVEDO
41745|PEDERNALES
41746|NARANJITO
41747|GUAYAQUIL
41748|MACHALA
41749|PORTOVIEJO
41750|GUAYAQUIL
41751|SALINAS
41752|GUAYAQUIL
41753|MANTA
41754|SANTA ELENA
41755|SANTA ELENA
41756|MANTA
41757|SANTA ROSA
41758|GUAYAQUIL
41759|GUAYAQUIL
41760|GUAYAQUIL
41761|GUAYAQUIL
41762|GUAYAQUIL
41763|GUAYAQUIL
41764|GUAYAQUIL
41765|ZARUMA
41766|MANTA
41767|GUAYAQUIL
41768|MACHALA
41769|GUAYAQUIL
41770|SANTA ELENA 
41771|GUAYAQUIL
41772|GUAYAQUIL
41773|GUAYAQUIL
41774|MACHALA
41775|MANTA
41776|SALINAS
41777|SALINAS
41778|GUAYAQUIL
41779|MACHALA
41780|SALINAS
41781|LA LIBERTAD
41782|SANTA ELENA
41783|GUAYAQUIL
41784|MANTA
41785|MANTA
41786|QUEVEDO
41787|GUAYAQUIL
41788|SAN VICENTE
41789|SAMBORONDÓN
41790|GUAYAQUIL
41791|GUAYAQUIL
41792|GUAYAQUIL
41793|DURÁN
41794|GUAYAQUIL
41795|GUAYAQUIL
41796|LA LIBERTAD
41797|GUAYAQUIL
41798|GUAYAQUIL
41799|GUAYAQUIL
41800|GUAYAQUIL
41801|SAMBORONDÓN
41802|GUAYAQUIL
41803|BOLÍVAR
41804|GUAYAQUIL
41805|GUAYAQUIL
41806|GUAYAQUIL
41807|GUAYAQUIL
41808|MANTA
41809|SAMBORONDÓN
41810|GUAYAQUIL
41811|GUAYAQUIL
41812|GUAYAQUIL
41813|GUAYAQUIL
41814|PEDERNALES
41815|GUAYAQUIL
41816|SALINAS
41817|BOLÍVAR
41818|PORTOVIEJO
41819|BALZAR
41820|GUAYAQUIL
41821|MANTA
41822|PIÑAS
41823|GUAYAQUIL
41824|GUAYAQUIL
41825|PORTOVIEJO
41826|MANTA
41827|BABAHOYO
41828|SANTA ELENA
41829|SANTA ROSA
41830|PORTOVIEJO
41831|PUEBLOVIEJO
41832|GUAYAQUIL
41833|MACHALA
41834|MACHALA
41835|GUAYAQUIL
41836|QUEVEDO
41837|PORTOVIEJO
41838|MANTA
41839|MANTA
41840|MANTA
41841|MANTA
41842|MANTA
41843|MANTA
41844|MANTA
41845|MANTA
41846|PUERTO LÓPEZ
41847|GUAYAQUIL
41848|MANTA
41849|SAMBORONDÓN
41850|GUAYAQUIL
41851|MANTA
41852|SALINAS
41853|MACHALA
41854|BABAHOYO
41855|MANTA
41856|MANTA
41857|GUAYAQUIL
41858|GUAYAQUIL
41859|SALINAS
41860|LA LIBERTAD
41861|MANTA
41862|SALINAS
41863|PIÑAS
41864|GUAYAQUIL
41865|BOLÍVAR
41866|GUAYAQUIL
41867|SALINAS
41868|GUAYAQUIL
41869|SAN VICENTE
41870|GUAYAQUIL
41871|HUAQUILLAS
41872|MACHALA
41873|MACHALA
41874|GUAYAQUIL
41875|GUAYAQUIL
41876|SALINAS
41877|SANTA ELENA
41878|GUAYAQUIL
41879|LA LIBERTAD
41880|SUCRE
41881|GUAYAQUIL
41882|MACHALA
41883|GUAYAQUIL
41884|MANTA
41885|GUAYAQUIL
41886|PLAYAS
41887|PLAYAS
41888|SAN VICENTE
41889|GUAYAQUIL
41890|PUERTO LÓPEZ
41891|GUAYAQUIL
41892|SANTA ELENA
41893|PUERTO LÓPEZ
41894|MACHALA
41895|GUAYAQUIL
41896|ZARUMA
41897|MANTA
41898|SANTA ANA
41899|GUAYAQUIL
41900|MANTA
41901|MANTA
41902|SANTA ELENA
41903|MANTA
41904|GUAYAQUIL
41905|SANTA ANA
41906|GUAYAQUIL
41907|GUAYAQUIL
41908|MANTA
41909|SAMBORONDÓN
41910|PORTOVIEJO
41911|SUCRE
41912|SALINAS
41913|GUAYAQUIL
41914|SANTA ELENA
41915|GUAYAQUIL
41916|GUAYAQUIL
41917|MANTA
41918|SALINAS
41919|GUAYAQUIL
41920|SALINAS
41921|SAMBORONDÓN
41922|GUAYAQUIL
41923|GUAYAQUIL
41924|GUAYAQUIL
41925|GUAYAQUIL
41926|BABAHOYO
41927|GUAYAQUIL
41928|QUEVEDO
41929|GUAYAQUIL
41930|GUAYAQUIL
41931|PORTOVIEJO
41932|GUAYAQUIL
41933|SAMBORONDÓN
41934|QUEVEDO
41935|QUEVEDO
41936|PIÑAS
41937|PEDERNALES
41938|GUAYAQUIL
41939|LA LIBERTAD
41940|MANTA
41941|PEDERNALES
41942|PLAYAS
41943|PLAYAS
41944|GUAYAQUIL
41945|PORTOVIEJO
41946|GUAYAQUIL
41947|GUAYAQUIL
41948|SAN VICENTE
41949|SALINAS
41950|MANTA
41951|MANTA
41952|PORTOVIEJO
41953|SALINAS
41954|SALINAS
41955|SALINAS
41956|SALINAS
41957|SALINAS
41958|SALINAS
41959|SALINAS
41960|GUAYAQUIL
41961|MANTA
41962|MACHALA
41963|GUAYAQUIL
41964|GUAYAQUIL
41965|GUAYAQUIL
41966|MANTA
41967|GUAYAQUIL
41968|SAMBORONDÓN
41969|PEDERNALES
41970|SANTA ELENA
41971|GUAYAQUIL
41972|PLAYAS
41973|MANTA
41974|SALINAS
41975|SALINAS
41976|SUCRE
41977|GUAYAQUIL
41978|HUAQUILLAS
41979|PEDERNALES
41980|GUAYAQUIL
41981|LA LIBERTAD
41982|PUERTO LÓPEZ
41983|SALINAS
41984|GUAYAQUIL
41985|GUAYAQUIL
41986|GUAYAQUIL
41987|GUAYAQUIL
41988|GUAYAQUIL
41989|MONTALVO
41990|SANTA ROSA
41991|MANTA
41992|GUAYAQUIL
41993|GUAYAQUIL
41994|GUAYAQUIL
41995|GUAYAQUIL
41996|GUAYAQUIL
41997|SAMBORONDÓN
41998|GUAYAQUIL
41999|CHONE
42000|GUAYAQUIL
42001|LA LIBERTAD
42002|GUAYAQUIL
42003|GUAYAQUIL
42004|MANTA
42005|PIÑAS
42006|PIÑAS
42007|GUAYAQUIL
42008|GUAYAQUIL
42009|GUAYAQUIL
42010|GUAYAQUIL
42011|GUAYAQUIL
42012|GUAYAQUIL
42013|GUAYAQUIL
42014|GUAYAQUIL
42015|GUAYAQUIL
42016|SAMBORONDÓN
42017|GUAYAQUIL
42018|MACHALA
42019|GUAYAQUIL
42020|GUAYAQUIL
42021|GUAYAQUIL
42022|SAMBORONDÓN
42023|SAMBORONDÓN
42024|MANTA
42025|GUAYAQUIL
42026|SANTA ROSA
42027|GUAYAQUIL
42028|BABAHOYO
42029|BABAHOYO
42030|MANTA
42031|GUAYAQUIL
42032|GUAYAQUIL
42033|DAULE
42034|SALINAS
42035|SALINAS
42036|MANTA
42037|MANTA
42038|GUAYAQUIL
42039|MACHALA
42040|MACHALA
42041|GUAYAQUIL
42042|PORTOVIEJO
42043|JIPIJAPA
42044|GUAYAQUIL
42045|QUINSALOMA
42046|LA LIBERTAD
42047|BALSAS
42048|LA LIBERTAD
42049|GUAYAQUIL
42050|GUAYAQUIL
42051|EL CARMEN
42052|MANTA
42053|MANTA
42054|GUAYAQUIL
42055|GUAYAQUIL
42056|GUAYAQUIL
42057|GUAYAQUIL
42058|PORTOVIEJO
42059|SAMBORONDÓN
42060|GUAYAQUIL
42061|QUEVEDO
42062|GUAYAQUIL
42063|GUAYAQUIL
42064|BABAHOYO
42065|GUAYAQUIL
42066|GUAYAQUIL
42067|DURÁN
42068|DAULE
42069|GUAYAQUIL
42070|QUEVEDO
42071|GUAYAQUIL
42072|GUAYAQUIL
42073|GUAYAQUIL
42074|GUAYAQUIL
42075|GUAYAQUIL
42076|GUAYAQUIL
42077|GUAYAQUIL
42078|GUAYAQUIL
42079|BABAHOYO
42080|GUAYAQUIL
42081|PORTOVIEJO
42082|MANTA
42083|GUAYAQUIL
42084|VENTANAS
42085|GUAYAQUIL
42086|GUAYAQUIL
42087|MACHALA
42088|PLAYAS
42089|GUAYAQUIL
42090|GUAYAQUIL
42091|MANTA
42092|GUAYAQUIL
42093|PIÑAS
42094|ZARUMA
42095|MACHALA
42096|PUERTO LÓPEZ
42097|LA LIBERTAD
42098|GUAYAQUIL
42099|MACHALA
42100|SAMBORONDÓN
42101|PEDERNALES
42102|GUAYAQUIL
42103|GUAYAQUIL
42104|GUAYAQUIL
42105|GUAYAQUIL
42106|GUAYAQUIL
42107|GUAYAQUIL
42108|GUAYAQUIL
42109|GUAYAQUIL
42110|GUAYAQUIL
42111|BUENA FE
42112|MACHALA
42113|HUAQUILLAS
42114|GUAYAQUIL
42115|PIÑAS
42116|PORTOVIEJO
42117|GUAYAQUIL
42118|GUAYAQUIL
42119|BABAHOYO
42120|JARAMIJÓ
42121|MANTA
42122|GUAYAQUIL
42123|PUERTO LÓPEZ
42124|DURÁN
42125|PASAJE
42126|MACHALA
42127|MANTA
42128|GUAYAQUIL
42129|GUAYAQUIL
42130|GUAYAQUIL
42131|BABAHOYO
42132|GUAYAQUIL
42133|GUAYAQUIL
42134|PORTOVIEJO
42135|GUAYAQUIL
42136|GUAYAQUIL
42137|PLAYAS
42138|MANTA
42139|SALINAS
42140|GUAYAQUIL
42141|SANTA ROSA
42142|GUAYAQUIL
42143|EL CARMEN
42144|SAMBORONDÓN
42145|DAULE
42146|GUAYAQUIL
42147|SAN VICENTE
42148|SAMBORONDÓN
42149|MILAGRO
42150|MILAGRO
42151|MANTA
42152|GUAYAQUIL
42153|GUAYAQUIL
42154|JIPIJAPA
42155|SALINAS
42156|GUAYAQUIL
42157|GUAYAQUIL
42158|SAN VICENTE
42159|SALINAS
42160|PORTOVIEJO
42161|GUAYAQUIL
42162|GUAYAQUIL
42163|PUERTO LÓPEZ
42164|SANTA ELENA
42165|SALINAS
42166|SALINAS
42167|HUAQUILLAS
42168|PORTOVIEJO
42169|PORTOVIEJO
42170|PORTOVIEJO
42171|GUAYAQUIL
42172|SANTA ELENA
42173|PORTOVIEJO
42174|PUERTO LÓPEZ
42175|MANTA
42176|SANTA ELENA
42177|SUCRE
42178|SAN VICENTE
42179|EL CARMEN
42180|PORTOVIEJO
42181|PORTOVIEJO
42182|SUCRE
42183|GUAYAQUIL
42184|MANTA
42185|GUAYAQUIL
42186|SANTA ELENA
42187|ROCAFUERTE
42188|GUAYAQUIL
42189|PORTOVELO
42190|PORTOVELO
42191|GUAYAQUIL
42192|GUAYAQUIL
42193|SAMBORONDÓN
42194|SAMBORONDÓN
42195|PLAYAS
42196|GUAYAQUIL
42197|MANTA
42198|MANTA
42199|MACHALA
42200|MACHALA
42201|GUAYAQUIL
42202|GUAYAQUIL
42203|GUAYAQUIL
42204|GUAYAQUIL
42205|GUAYAQUIL
42206|PUERTO LÓPEZ
42207|GUAYAQUIL
42208|PORTOVIEJO
42209|GUAYAQUIL
42210|SANTA ROSA
42211|GUAYAQUIL
42212|MANTA
42213|MACHALA
42214|GUAYAQUIL
42215|MANTA
42216|GUAYAQUIL
42217|MANTA
42218|MACHALA
42219|GUAYAQUIL
42220|CHONE
42221|VINCES
42222|GUAYAQUIL
42223|GUAYAQUIL
42224|SAMBORONDÓN
42225|GUAYAQUIL
42226|GUAYAQUIL
42227|GUAYAQUIL
42228|GUAYAQUIL
42229|GUAYAQUIL
42230|MACHALA
42231|GUAYAQUIL
42232|ROCAFUERTE
42233|PORTOVIEJO
42234|GUAYAQUIL
42235|SANTA ELENA
42236|SANTA ELENA
42237|SANTA ELENA
42238|SANTA ELENA 
42239|SANTA ELENA
42240|PIÑAS
42241|SANTA ELENA
42242|PUERTO LÓPEZ
42243|SALINAS
42244|MONTECRISTI
42245|CHONE
42246|MONTECRISTI
42247|SANTA ELENA
42248|SANTA ELENA 
42249|SANTA ELENA
42250|PIÑAS
